,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
196429,230-2019-2020-06-0003,Taking IT Global Youth Association,Toronto,Coding for Kids,"The objective of the program is to support the not-for-profit sector in the delivery of new or expanded digital skills and coding initiatives for youth, to prepare them for participation in the digital world, and for teachers, to increase their comfort level in introducing coding concepts into the classroom.",,511600,2600000,11/1/17,3/31/19,To deliver digital skills development and coding initiatives for youth and teachers to participate in the digital world.,,"value changed from $2,500,000 to $2,600,000 as per contract amendment 2017/18 to 2018/19","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196224,230-2018-2019-04-0010,Brilliant Lab,Saint John,Coding for Kids,"The objective of the program is to support the not-for-profit sector in the delivery of new or expanded digital skills and coding initiatives for youth, to prepare them for participation in the digital world, and for teachers, to increase their comfort level in introducing coding concepts into the classroom.",,511612,1225793,11/1/17,3/31/19,To deliver digital skills development and coding initiatives for youth and teachers to participate in the digital world,"The expected results of the Program are to equip youth including traditionally underrepresented groups, with digital skills opportunities and study incentives they need to be prepared for the jobs of today and in the future.","Multi-Year Grant or Contribution, 2017/18 to 2018/19; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196223,230-2018-2019-04-0009,The Learning Partnership Canada/partenariat Canadien En éduc,Toronto,Coding for Kids,"The objective of the program is to support the not-for-profit sector in the delivery of new or expanded digital skills and coding initiatives for youth, to prepare them for participation in the digital world, and for teachers, to increase their comfort level in introducing coding concepts into the classroom.",,511602,1077516,11/1/17,3/31/19,To deliver digital skills development and coding initiatives for youth and teachers to participate in the digital world,"The expected results of the Program are to equip youth including traditionally underrepresented groups, with digital skills opportunities and study incentives they need to be prepared for the jobs of today and in the future.","Multi-Year Grant or Contribution, 2017/18 to 2018/19; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196221,230-2018-2019-04-0008,Kids Code Jeunesse,Montreal,Coding for Kids,"The objective of the program is to support the not-for-profit sector in the delivery of new or expanded digital skills and coding initiatives for youth, to prepare them for participation in the digital world, and for teachers, to increase their comfort level in introducing coding concepts into the classroom.",,511594,6211587,11/1/17,3/31/19,To deliver digital skills development and coding initiatives for youth and teachers to participate in the digital world,"The expected results of the Program are to equip youth including traditionally underrepresented groups, with digital skills opportunities and study incentives they need to be prepared for the jobs of today and in the future.","Multi-Year Grant or Contribution, 2017/18 to 2018/19; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196225,230-2018-2019-04-0011,FIRST Robotics Canada,Pickering,Coding for Kids,"The objective of the program is to support the not-for-profit sector in the delivery of new or expanded digital skills and coding initiatives for youth, to prepare them for participation in the digital world, and for teachers, to increase their comfort level in introducing coding concepts into the classroom.",,511634,1385488.74,11/1/17,3/31/19,To deliver digital skills development and coding initiatives for youth and teachers to participate in the digital world,"The expected results of the Program are to equip youth including traditionally underrepresented groups, with digital skills opportunities and study incentives they need to be prepared for the jobs of today and in the future.","Multi-Year Grant or Contribution, 2017/18 to 2018/19; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196377,230-2018-2019-04-0148,Superior North Community Futures Development Corporation,Terrace Bay,Community Futures Program (CFP) in Northern Ontario,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,511940,1700000,1/1/19,12/31/23,"Five year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,"Multi-Year Grant or Contribution, 2018/19 to 2023/24; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196372,230-2018-2019-04-0144,Ontario Association Of Community Futures Dev. Corporations,St. Thomas,Community Futures Program (CFP) in Northern Ontario,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,511700,187945,4/1/18,6/30/19,"One year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,"Multi-Year Grant or Contribution, 2018/19 to 2019/20; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196378,230-2018-2019-04-0149,Atikokan Economic Development Corporation,Atikokan,Community Futures Program (CFP) in Northern Ontario,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,512006,1500000,1/1/19,12/31/23,"Five year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,"Multi-Year Grant or Contribution, 2018/19 to 2023/24; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196379,230-2018-2019-04-0150,Muskoka Community Futures Development Corporation,Bracebridge,Community Futures Program (CFP) in Northern Ontario,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,512302,750000,3/15/19,8/31/19,Capitalization assistance in order to provide small business loans throughout their service area.,Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,"Multi-Year Grant or Contribution, 2018/19 to 2019/20; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196373,230-2018-2019-04-0145,Ontario Association Of Community Futures Dev. Corporations,St. Thomas,Community Futures Program (CFP) in Northern Ontario,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,511717,277627,4/1/18,6/30/19,Management information systems (MIS) funding for 2018-2019,Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,"Multi-Year Grant or Contribution, 2017/18 to 2019/20; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196374,230-2018-2019-04-0146,Lake of the Woods Business Incentive Corporation,Kenora,Community Futures Program (CFP) in Northern Ontario,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,511761,278500,6/1/18,5/31/20,"Coordination of Northwest CFDC network for the period of April 1, 2018 - March 31, 2020.",Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,"Multi-Year Grant or Contribution, 2018/19 to 2020/21; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
