,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
93694,086-2019-2020-Q1-00134,Nuxalk First Nation|Nuxalk First Nation,Bella Coola|Bella Coola,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F1580-180734,200000,4/1/18,,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,,Fisheries and Oceans Canada | Pêches et Océans Canada
93654,086-2019-2020-Q1-00130,Cowichan Tribes|Cowichan Tribes,Duncan|Duncan,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F1580-190702,456907,4/1/19,,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,,Fisheries and Oceans Canada | Pêches et Océans Canada
93679,086-2019-2020-Q1-00109,Lhtako Dene Nation|Lhtako Dene Nation,Quesnel|Quesnel,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F1580-180724,15000,2/6/19,,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,,Fisheries and Oceans Canada | Pêches et Océans Canada
93909,086-2019-2020-Q2-00080,Carrier Sekani Tribal Council I Carrier Sekani Tribal Council,Prince George|Prince George,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F1580-190722,396545,4/1/19,3/31/20,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
93665,086-2019-2020-Q2-00257,Miawpukek First Nation I Miawpukek First Nation,Conne River|Conne River,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F6098-190006,190000,8/22/19,3/31/20,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,,Fisheries and Oceans Canada | Pêches et Océans Canada
93925,086-2019-2020-Q2-00081,Woodstock First Nation I Woodstock First Nation,Woodstock|Woodstock,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F5142-19A102,126500,4/1/19,3/31/20,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
93688,086-2019-2020-Q1-00122,Wet'suwet'en Treaty Office Society|Wet'suwet'en Treaty Office Society,Smithers|Smithers,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F1580-150760,2211450,4/1/15,,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,,Fisheries and Oceans Canada | Pêches et Océans Canada
93687,086-2019-2020-Q1-00121,Nicomen First Nation|Nicomen First Nation,Lytton|Lytton,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F1580-160756,132500,4/1/17,,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,,Fisheries and Oceans Canada | Pêches et Océans Canada
93686,086-2019-2020-Q1-00120,Ktunaxa Nation Council Society (on Behalf of Canadian Columbia River Inter-tribal Fisheries Commission)|Ktunaxa Nation Council Society (on Behalf of Canadian Columbia River Inter-tribal Fisheries Commission),Cranbrook|Cranbrook,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F1580-170719,371800,3/28/19,,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,,Fisheries and Oceans Canada | Pêches et Océans Canada
93685,086-2019-2020-Q1-00119,Kwakiutl First Nation|Kwakiutl First Nation,Port Hardy|Port Hardy,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F1580-180721,186196,4/1/18,,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
93924,086-2019-2020-Q2-00241,Secretariat of The Haida Nation I Secretariat of The Haida Nation,Masset|Masset,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F1580-180743,1893013,4/1/18,3/31/23,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,,Fisheries and Oceans Canada | Pêches et Océans Canada
93682,086-2019-2020-Q1-00115,Shuswap Nation Tribal Council|Shuswap Nation Tribal Council,Kamloops|Kamloops,Aboriginal Fisheries Strategy - Negotiation and Implementation of Fisheries Agreements,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",,F1580-170745,1195976,4/1/17,,"Provide for the management of communal food, social and ceremonial (FSC) fisheries within integrated management systems that support sustainability and conservation of fisheries resources",Improved relationships with and outcomes for Indigenous people,,Fisheries and Oceans Canada | Pêches et Océans Canada
