,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
39866,1819-CN-000035,3415 - NORTHWEST TERRITORIES TOURISM,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Enhanced Tourism Research and Marketing for the Northwest Territories,1819-CN-000035,-63688,7/31/18,3/31/20,"Conduct tourism market research, marketing activities in targeted markets and adopting enhanced web based tools",Increased awareness in international markets of the NWT as a tourist destination resulting in increased visitation and spending.,"Restatement of Award: The total award value of $764,250.00 reported in a previous quarter has been reduced by this Amendment.",Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39865,1819-CN-000064,3321 - CITY OF YELLOWKNIFE,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Improved Visitor Experiences,1819-CN-000064,76500,12/19/18,3/31/20,"The City of Yellowknife will undertake a project to improve visitor experiences in Yellowknife through the installation of wayfinding maps, the development of an itinerary builder on the city’s website and mobile app, and the deployment of “Extraordinary YK” branding materials in local businesses.","As a result of the project, tourism infrastructure and services within the City of Yellowknife will have been improved and the branding of Yellowknife as an ideal tourism destination will have increased, leading to increased visitation and dollars spent by tourists.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39864,1819-CN-000067,3156 - ECOLOGY NORTH,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Northern Centre for Sustainability Feasibility,1819-CN-000067,104280,12/19/18,3/31/19,"Feasibility and planning work for the Northern Centre for Sustainability, which will be the first carbon-negative building in Canada.","As a result of the project, Ecology North will be equipped with the necessary economic, technical planning and feasibility work to advance this innovative project to the construction phase.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39863,1819-CN-000084,3112 - NUNAVUT MINING SYMPOSIUM SOCIETY,PLAINFIELD,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",2019 Nuanvut Mining Symposium,1819-CN-000084,30000,2/1/19,3/31/19,The coordination and planning of the 2019 Nunavut Mining Symposium,Successful delivery of the 22nd annual Nunavut Mining Symposium,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39862,1819-CN-000063,3022 - KIVALLIQ INUIT ASSOCIATION,RANKIN INLET,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Kivalliq Hydro Fibre Link,1819-CN-000063,580725,4/1/18,3/31/20,The development of a technical and feasibility study on the potential to develop a hydroelectric and fibre-optic link between the province of Manitoba and the Kivalliq region of Nunavut.,A feasibilty study to determine next steps towards construction of a transmission line from Northern Manitoba to five communities and two mines in Nunavut,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39871,1819-CN-000052,3459 - GNWT - INDUSTRY TOURISM AND INVESTMENT,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",NORTHERN ECONOMIC DEVELOPMENT PRACTITIONERS CONFERENCE 2018,1819-CN-000052,89500,11/27/18,3/31/19,Organize and host a Northern Economic Development Practitioners Conference for the purpose of building and enhancing the capacity of individuals responsible for economic development in the Northwest Territories,Conference participants will have increased their capacity to deliver economic development programs and services,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39906,1819-CN-000035,3415 - NORTHWEST TERRITORIES TOURISM,YELLOWKNIFE,Strategic Investments in Northern Economic Development  Growth and Diversification,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Enhanced Tourism Research and Marketing,1819-CN-000035,864082,7/31/18,3/31/20,"Conduct tourism marketing activities in targeted markets, conduct market research and adopt enhanced web-based tools.","Increased awareness of the NWT as a tourist destination, resulting in increased visitation and spending in the territory.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39907,1819-CN-000051,3459 - GNWT - INDUSTRY TOURISM AND INVESTMENT,YELLOWKNIFE,Strategic Investments in Northern Economic Development  Growth and Diversification,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",NWT Flim Industry Special Initiatives,1819-CN-000051,100000,7/31/18,3/31/20,Implement a marketing program to promote the film industry in the Northwest Territories,"The film industry in the NWT will have increased its exposure both domestically and internationally, with the intended outcome of increasing the number of film, television and advertising productions filming in the territory.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39910,1819-CN-000025,5261 - YUKON COLLEGE,WHITEHORSE,Strategic Investments in Northern Economic Development  Innovation,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Buidling Yukon Innovation,1819-CN-000025,698594,7/31/18,3/31/20,"The Yukon College’s Cold Climate Innovation Centre will support the research, prototype development and pilot testing of innovation and clean technology projects, host community workshops to promote and increase innovation in Yukon communities, increase community capacity and promote the development and adoption of clean technology solutions and relocate from the Yukon College Campus to the Yukon Innovation Hub.","This project is expected to result in funding and mentoring support for a minimum of 25 entrepreneurs and the creation of 3 direct jobs. In addition, CCI is expected to provide advice and guidance to over 150 innovators and entrepreneurs.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39913,1819-CN-000027,8990 - APPRENDO LEARNING SYSTEMS INC.,WHITEHORSE,Strategic Investments in Northern Economic Development  Innovation,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Apprendo's Public Launch,1819-CN-000027,57310,10/22/18,3/31/20,Development of an e-learning system,An expanded client base and increased revenue,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39722,GC-2018-Q2-0017,Fort Smith Ski Club|Club de Ski de Fort Smith,Fort Smith,Strategic Investments in Northern Economic Development Capacity Development,,,,292500,8/14/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39789,GC-2018-Q4-0032,Nunavut Mining Symposium Society|Société du Symposium sur l'Exploitation Minière au Nunavut,Plainfield,Strategic Investments in Northern Economic Development Capacity Development,,,,30000,3/7/18,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39721,GC-2018-Q2-0016,Gjoa Haven Hunters and Trappers Association|Association des Chasseurs et de Trappeurs de Gjoa Haven,Gjoa Haven,Strategic Investments in Northern Economic Development Capacity Development,,,,174809,8/11/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39715,GC-2018-Q2-0010,Inuvialuit Regional Corporation|Société Régionale Inuvialuit,Inuvik,"Strategic Investments in Northern Economic Development Capacity Development, Strategic Investments in Northern Economic Development Growth and Diversification",,,,295600,7/28/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39746,GC-2018-Q3-0010,Nunavut Economic Forum|Forum Économique du Nunavut,Iqaluit,Strategic Investments in Northern Economic Development Growth and Diversification,,,,40000,11/8/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39781,GC-2018-Q4-0024,Macbride Museum Society|Société du Musée Macbride,Whitehorse,Strategic Investments in Northern Economic Development Growth and Diversification,,,,250000,2/28/18,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39766,GC-2018-Q4-0008,Kluane Energy Limited Partnership,Whitehorse,Strategic Investments in Northern Economic Development Growth and Diversification,,,,45000,1/30/18,,Description (English),,"Restatement of Award: Total value of award changed from $50,000.00 to $45,000.00.",Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39719,GC-2018-Q2-0014,Association Franco-Yukonnaise,Whitehorse,"Strategic Investments in Northern Economic Development Growth and Diversification, Strategic Investments in Northern Economic Development Innovation",,,,80000,8/7/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39717,GC-2018-Q2-0012,City of Whitehorse|Ville de Whitehorse,Whitehorse,Strategic Investments in Northern Economic Development Innovation,,,,336675,8/2/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39728,GC-2018-Q2-0023,Hamlet of Kugluktuk|Hameau de Kugluktuk,Kugluktuk,Strategic Investments in Northern Economic Development Innovation,,,,302955,8/23/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39756,GC-2018-Q3-0019,NWT Fishermen's Federation|Fédération de Pêcheures des TNO,Hay River,Strategic Investments in Northern Economic Development Innovation,,,,64800,12/8/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39738,GC-2018-Q3-0002,Chu Níikwän Development Corporation|Société de Développement Chu Níikwän,Whitehorse,Strategic Investments in Northern Economic Development Innovation,,,,300000,10/13/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39742,GC-2018-Q3-0006,Gray Dragon Investments Corporation,Whitehorse,Strategic Investments in Northern Economic Development Innovation,,,,91000,10/20/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39743,GC-2018-Q3-0007,6385 N.W.T. Ltd.,Hay River,Strategic Investments in Northern Economic Development Innovation,,,,80497,10/30/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39750,GC-2018-Q3-0014,Yukonstruct Makerspace Society,Whitehorse,Strategic Investments in Northern Economic Development Innovation,,,,629160,11/21/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39791,GC-2018-Q4-0034,Yukonstruct Makerspace Society,Whitehorse,Strategic Investments in Northern Economic Development Innovation,,,,870840,3/12/18,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39731,GC-2018-Q2-0026,Municipality of Cape Dorset|Municipalité de Cape Dorset,Cape Dorset,Strategic Investments in Northern Economic Development Innovation,,,,242400,9/7/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39953,1920-CN-000006,9195 - CARMACKS HOTEL LIMITED,CARMACKS,Women Entrepreneurship Fund,To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,Planning and Development of a retail Cannabis Store for Carmacks,1920-CN-000006,99999,4/1/19,3/31/20,Creation of a retail cannabis store in the Carmacks hotel,An operating retail cannabis location in Carmacks,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
